Source_ID	Abiotrophia [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Aerococcaceae_Abiotrophia]	Acholeplasma [EUPATH_0009356_Bacteria_Tenericutes_Mollicutes_Acholeplasmatales_Acholeplasmataceae_Acholeplasma]	Acidaminococcus [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Acidaminococcales_Acidaminococcaceae_Acidaminococcus]	Acinetobacter [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Moraxellales_Moraxellaceae_Acinetobacter]	Actinomyces [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Actinomyces]	Actinotignum [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Actinotignum]	Adlercreutzia [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Adlercreutzia]	Aeriscardovia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Aeriscardovia]	Agathobaculum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Agathobaculum]	Aggregatibacter [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Aggregatibacter]	Akkermansia [EUPATH_0009356_Bacteria_Verrucomicrobia_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia]	Alistipes [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes]	Allisonella [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Allisonella]	Alloscardovia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Alloscardovia]	Amedibacillus [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Amedibacillus]	Anaerobiospirillum [EUPATH_0009356_Bacteria_839bb5b160d40cf4]	Anaerobutyricum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Anaerobutyricum]	Anaerococcus [EUPATH_0009356_Bacteria_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Anaerococcus]	Anaerofilum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Anaerofilum]	Anaerofustis [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriaceae_Anaerofustis]	Anaeroglobus [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Anaeroglobus]	Anaeromassilibacillus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Anaeromassilibacillus]	Anaerostipes [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Anaerostipes]	Anaerotignum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Anaerotignum]	Anaerotruncus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Anaerotruncus]	Atopobium [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Atopobiaceae_Atopobium]	Bacteroidales_unclassified.1 [EUPATH_0009356_Bacteria_69256d3774f21e91]	Bacteroides [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides]	Barnesiella [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella]	Bavariicoccus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Bavariicoccus]	Bifidobacterium [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium]	Bilophila [EUPATH_0009356_Bacteria_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Bilophila]	Blastocystis [EUPATH_0009356_Eukaryota_Eukaryota_unclassified_Bigyra_Opalinata_Blastocystidae_Blastocystis]	Blautia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Blautia]	Brachyspira [EUPATH_0009356_Bacteria_Spirochaetes_Spirochaetia_Brachyspirales_Brachyspiraceae_Brachyspira]	Butyricicoccus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Butyricicoccus]	Butyricimonas [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Odoribacteraceae_Butyricimonas]	Butyrivibrio [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Butyrivibrio]	Campylobacter [EUPATH_0009356_Bacteria_db466f1263364cd9]	Candidatus Gastranaerophilales_unclassified.1 [EUPATH_0009356_Bacteria_b51266ff60dbff0f]	Candidatus Stoquefichus [EUPATH_0009356_Bacteria_ad12a244235f782f]	Carnobacterium [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Carnobacterium]	Catenibacterium [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Coprobacillaceae_Catenibacterium]	Chlamydia [EUPATH_0009356_Bacteria_Chlamydiae_Chlamydiia_Chlamydiales_Chlamydiaceae_Chlamydia]	Christensenella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Christensenellaceae_Christensenella]	Citrobacter [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Citrobacter]	Cloacibacillus [EUPATH_0009356_Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Cloacibacillus]	Clostridioides [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Clostridioides]	Clostridium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Clostridium]	Collinsella [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella]	Comamonas [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Comamonas]	Companilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Companilactobacillus]	Coprobacillus [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Coprobacillaceae_Coprobacillus]	Coprobacter [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Coprobacter]	Coprococcus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Coprococcus]	Corynebacterium [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Corynebacteriales_Corynebacteriaceae_Corynebacterium]	Denitrobacterium [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Denitrobacterium]	Desulfovibrio [EUPATH_0009356_Bacteria_a9e0b361ad446f3f]	Desulfovibrionaceae_unclassified [EUPATH_0009356_Bacteria_40991e4cf9e7a12c]	Dialister [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Dialister]	Dielma [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Dielma]	Dorea [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Dorea]	Eggerthella [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Eggerthella]	Eggerthia [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Coprobacillaceae_Eggerthia]	Eikenella [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Eikenella]	Eisenbergiella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Eisenbergiella]	Enorma [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Enorma]	Entamoeba [EUPATH_0009356_Eukaryota_Evosea_Evosea_unclassified_Mastigamoebida_Entamoebidae_Entamoeba]	Enterobacter [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Enterobacter]	Enterocloster [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Enterocloster]	Enterococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus]	Erysipelatoclostridium [EUPATH_0009356_Bacteria_2fb285abc506b476]	Erysipelothrix [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Erysipelothrix]	Escherichia [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Escherichia]	Eubacteriaceae_unclassified [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriaceae_Eubacteriaceae_unclassified]	Eubacteriales Family XIII. Incertae Sedis_unclassified [EUPATH_0009356_Bacteria_cd054a93964212ca]	Eubacteriales_unclassified.1 [EUPATH_0009356_Bacteria_42876008ff51af55]	Eubacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriaceae_Eubacterium]	Ezakiella [EUPATH_0009356_Bacteria_f6353e691a096752]	Faecalibacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Faecalibacterium]	Faecalicatena [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Faecalicatena]	Faecalicoccus [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Faecalicoccus]	Faecalitalea [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Faecalitalea]	Fannyhessea [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Fannyhessea]	Finegoldia [EUPATH_0009356_Bacteria_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Finegoldia]	Firmicutes_unclassified.1.1 [EUPATH_0009356_Bacteria_6011126745751ce6]	Flavonifractor [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Flavonifractor]	Franconibacter [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Franconibacter]	Fretibacterium [EUPATH_0009356_Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Fretibacterium]	Fructilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Fructilactobacillus]	Fusicatenibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Fusicatenibacter]	Fusobacterium [EUPATH_0009356_Bacteria_Fusobacteria_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium]	Gardnerella [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Gardnerella]	Gemella [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillales_unclassified_Gemella]	Gemmiger [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriales_unclassified_Gemmiger]	Gleimia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Gleimia]	Gordonibacter [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Gordonibacter]	Granulicatella [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Granulicatella]	Haemophilus [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Haemophilus]	Hafnia [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Hafniaceae_Hafnia]	Harryflintia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Harryflintia]	Helicobacter [EUPATH_0009356_Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter]	Holdemanella [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Holdemanella]	Holdemania [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Holdemania]	Hungatella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Hungatella]	Hydrogenibacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillales_Family_X_Incertae_Sedis_Hydrogenibacillus]	Intestinibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Intestinibacter]	Intestinimonas [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriales_unclassified_Intestinimonas]	Klebsiella [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Klebsiella]	Kluyvera [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Kluyvera]	Kosakonia [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Kosakonia]	Kouleothrix [EUPATH_0009356_Bacteria_Chloroflexi_Chloroflexia_Chloroflexales_Roseiflexaceae_Kouleothrix]	Lachnoanaerobaculum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lachnoanaerobaculum]	Lachnoclostridium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lachnoclostridium]	Lachnospira [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lachnospira]	Lachnospiraceae_unclassified [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lachnospiraceae_unclassified]	Lacrimispora [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lacrimispora]	Lacticaseibacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lacticaseibacillus]	Lactiplantibacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactiplantibacillus]	Lactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus]	Lactococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Lactococcus]	Lactonifactor [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Lactonifactor]	Lancefieldella [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Atopobiaceae_Lancefieldella]	Latilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Latilactobacillus]	Lawsonibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Lawsonibacter]	Leclercia [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Leclercia]	Lentilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lentilactobacillus]	Leuconostoc [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Leuconostoc]	Ligilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Ligilactobacillus]	Limnochorda [EUPATH_0009356_Bacteria_Firmicutes_Limnochordia_Limnochordales_Limnochordaceae_Limnochorda]	Limosilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Limosilactobacillus]	Loigolactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Loigolactobacillus]	Macrococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Macrococcus]	Mageeibacillus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Mageeibacillus]	Massilimicrobiota [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Massilimicrobiota]	Mediterranea [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Mediterranea]	Mediterraneibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Mediterraneibacter]	Megamonas [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Megamonas]	Megasphaera [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Megasphaera]	Metamycoplasma [EUPATH_0009356_Bacteria_73ad23e1597ee246]	Methanobrevibacter [EUPATH_0009356_Archaea_Euryarchaeota_Methanobacteria_Methanobacteriales_Methanobacteriaceae_Methanobrevibacter]	Methanomassiliicoccus [EUPATH_0009356_Archaea_f34736aad26f1ca3]	Methanosphaera [EUPATH_0009356_Archaea_Euryarchaeota_Methanobacteria_Methanobacteriales_Methanobacteriaceae_Methanosphaera]	Mitsuokella [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Mitsuokella]	Mogibacterium [EUPATH_0009356_Bacteria_8eb90eaf71800ca9]	Monoglobus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Monoglobus]	Morganella [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Morganellaceae_Morganella]	Muribaculum [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_Muribaculum]	Murimonas [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Murimonas]	Odoribacter [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Odoribacteraceae_Odoribacter]	Oenococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Oenococcus]	Oribacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Oribacterium]	Oscillibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Oscillibacter]	Oscillospiraceae_unclassified [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Oscillospiraceae_unclassified]	Oxalobacter [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Oxalobacter]	Paludisphaera [EUPATH_0009356_Bacteria_Planctomycetota_Planctomycetia_Isosphaerales_Isosphaeraceae_Paludisphaera]	Parabacteroides [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides]	Paraclostridium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Paraclostridium]	Paraprevotella [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella]	Parascardovia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Parascardovia]	Parasutterella [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Sutterellaceae_Parasutterella]	Parvimonas [EUPATH_0009356_Bacteria_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Parvimonas]	Pediococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Pediococcus]	Peptoniphilus [EUPATH_0009356_Bacteria_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Peptoniphilus]	Peptostreptococcus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Peptostreptococcus]	Phascolarctobacterium [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Acidaminococcales_Acidaminococcaceae_Phascolarctobacterium]	Phocaeicola [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Phocaeicola]	Phyllobacterium [EUPATH_0009356_Bacteria_Proteobacteria_Alphaproteobacteria_Hyphomicrobiales_Phyllobacteriaceae_Phyllobacterium]	Porphyromonas [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas]	Prevotella [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella]	Propionibacterium [EUPATH_0009356_Bacteria_b20588f18c38ff54]	Proteobacteria_unclassified.1.1 [EUPATH_0009356_Bacteria_52b36f6c4e40cd60]	Proteus [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Morganellaceae_Proteus]	Pseudoflavonifractor [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Pseudoflavonifractor]	Pyramidobacter [EUPATH_0009356_Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Pyramidobacter]	Raoultella [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Raoultella]	Rikenella [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenella]	Romboutsia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Romboutsia]	Roseburia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Roseburia]	Rothia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Micrococcales_Micrococcaceae_Rothia]	Ruminococcus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Ruminococcus]	Ruthenibacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Ruthenibacterium]	Saccharomyces [EUPATH_0009356_Eukaryota_Ascomycota_Saccharomycetes_Saccharomycetales_Saccharomycetaceae_Saccharomyces]	Sanguibacteroides [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Sanguibacteroides]	Sarcina [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Sarcina]	Scardovia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Scardovia]	Schaalia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Schaalia]	Sellimonas [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Sellimonas]	Sharpea [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Coprobacillaceae_Sharpea]	Slackia [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Slackia]	Sneathia [EUPATH_0009356_Bacteria_Fusobacteria_Fusobacteriia_Fusobacteriales_Leptotrichiaceae_Sneathia]	Solobacterium [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Solobacterium]	Staphylococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Staphylococcus]	Stomatobaculum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Stomatobaculum]	Streptococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus]	Subdoligranulum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Subdoligranulum]	Succinatimonas [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales_Succinivibrionaceae_Succinatimonas]	Terrisporobacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Terrisporobacter]	Tetragenococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Tetragenococcus]	Thermoleophilum [EUPATH_0009356_Bacteria_Actinobacteria_Thermoleophilia_Thermoleophilales_Thermoleophilaceae_Thermoleophilum]	Tractidigestivibacter [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Atopobiaceae_Tractidigestivibacter]	Turicibacter [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Turicibacteraceae_Turicibacter]	Turicimonas [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Sutterellaceae_Turicimonas]	Tyzzerella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Tyzzerella]	Vagococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Vagococcus]	Veillonella [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Veillonella]	Veillonellaceae_unclassified [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Veillonellaceae_unclassified]	Victivallis [EUPATH_0009356_Bacteria_Lentisphaerae_Lentisphaeria_Victivallales_Victivallaceae_Victivallis]	Weissella [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Weissella]	study_condition [MBIOTEMP_study_condition]	study_name [MBIOTEMP_study_name]
MH0001 (Source)							6.0E-4	0.0018	0.0116		0.0356	0.8357	0.0102			0.0025	0.0771						0.0305					0.6391	0.2112		0.2097			0.0494			0.023	2.4372					0.0164						0.0671	0.1853					0.2791			0.0217	0.0102			0.2047					0.0023											0.3204		1.8388						0.2594			9.0E-4		0.0775				0.0466				0.1293				0.002			0.0025									2.4488	0.4457				0.0873					0.0103					9.0E-4							0.2678				0.1147									0.1316			0.1659	0.0468			0.413		0.0673		0.0087						1.1536			76.1891									8.0077		2.2286	0.0018							0.0126	0.0145					0.0245					6.0E-4	0.0042	0.0044	0.0074			0.0717				control	NielsenHB_2014
