Source_ID	Abiotrophia [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Aerococcaceae_Abiotrophia]	Acidaminococcus [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Acidaminococcales_Acidaminococcaceae_Acidaminococcus]	Actinobaculum [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Actinobaculum]	Actinomyces [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Actinomyces]	Actinotignum [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Actinotignum]	Adlercreutzia [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Adlercreutzia]	Aeriscardovia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Aeriscardovia]	Agathobaculum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Agathobaculum]	Aggregatibacter [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Aggregatibacter]	Akkermansia [EUPATH_0009356_Bacteria_Verrucomicrobia_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia]	Alcaligenes [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Alcaligenaceae_Alcaligenes]	Aliarcobacter [EUPATH_0009356_Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Arcobacteraceae_Aliarcobacter]	Alistipes [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes]	Allisonella [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Allisonella]	Alloprevotella [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Alloprevotella]	Alloscardovia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Alloscardovia]	Amedibacillus [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Amedibacillus]	Anaerobutyricum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Anaerobutyricum]	Anaerococcus [EUPATH_0009356_Bacteria_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Anaerococcus]	Anaerofilum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Anaerofilum]	Anaeroglobus [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Anaeroglobus]	Anaeromassilibacillus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Anaeromassilibacillus]	Anaerostipes [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Anaerostipes]	Anaerotignum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Anaerotignum]	Anaerotruncus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Anaerotruncus]	Arachnia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Propionibacteriales_Propionibacteriaceae_Arachnia]	Atopobium [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Atopobiaceae_Atopobium]	Bacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus]	Bacteroidales_unclassified.1 [EUPATH_0009356_Bacteria_69256d3774f21e91]	Bacteroides [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides]	Bacteroidota_unclassified.1.1 [EUPATH_0009356_Bacteria_01c1bc871bf9662f]	Barnesiella [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella]	Bifidobacterium [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium]	Bilophila [EUPATH_0009356_Bacteria_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Bilophila]	Blastocystis [EUPATH_0009356_Eukaryota_Eukaryota_unclassified_Bigyra_Opalinata_Blastocystidae_Blastocystis]	Blautia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Blautia]	Brachyspira [EUPATH_0009356_Bacteria_Spirochaetes_Spirochaetia_Brachyspirales_Brachyspiraceae_Brachyspira]	Brevibacterium [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Micrococcales_Brevibacteriaceae_Brevibacterium]	Butyricicoccus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Butyricicoccus]	Butyricimonas [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Odoribacteraceae_Butyricimonas]	Butyrivibrio [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Butyrivibrio]	Campylobacter [EUPATH_0009356_Bacteria_db466f1263364cd9]	Candidatus Gastranaerophilales_unclassified.1 [EUPATH_0009356_Bacteria_b51266ff60dbff0f]	Cardiobacterium [EUPATH_0009356_Bacteria_692fca6df4c7ce1b]	Carnobacterium [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Carnobacterium]	Catenibacterium [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Coprobacillaceae_Catenibacterium]	Christensenella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Christensenellaceae_Christensenella]	Citrobacter [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Citrobacter]	Cloacibacillus [EUPATH_0009356_Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Cloacibacillus]	Clostridium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Clostridium]	Collinsella [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella]	Coprobacillus [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Coprobacillaceae_Coprobacillus]	Coprobacter [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Coprobacter]	Coprococcus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Coprococcus]	Corynebacterium [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Corynebacteriales_Corynebacteriaceae_Corynebacterium]	Criibacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Criibacterium]	Cutibacterium [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Propionibacteriales_Propionibacteriaceae_Cutibacterium]	Denitrobacterium [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Denitrobacterium]	Desulfovibrio [EUPATH_0009356_Bacteria_a9e0b361ad446f3f]	Desulfovibrionaceae_unclassified [EUPATH_0009356_Bacteria_40991e4cf9e7a12c]	Dialister [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Dialister]	Dielma [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Dielma]	Dorea [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Dorea]	Eggerthella [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Eggerthella]	Eikenella [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Eikenella]	Eisenbergiella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Eisenbergiella]	Enorma [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Enorma]	Enterobacter [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Enterobacter]	Enterocloster [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Enterocloster]	Enterococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus]	Erysipelatoclostridium [EUPATH_0009356_Bacteria_2fb285abc506b476]	Erysipelothrix [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Erysipelothrix]	Escherichia [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Escherichia]	Eubacteriaceae_unclassified [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriaceae_Eubacteriaceae_unclassified]	Eubacteriales Family XIII. Incertae Sedis_unclassified [EUPATH_0009356_Bacteria_cd054a93964212ca]	Eubacteriales_unclassified.1 [EUPATH_0009356_Bacteria_42876008ff51af55]	Eubacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriaceae_Eubacterium]	Faecalibacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Faecalibacterium]	Faecalicatena [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Faecalicatena]	Faecalicoccus [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Faecalicoccus]	Faecalitalea [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Faecalitalea]	Fannyhessea [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Fannyhessea]	Filifactor [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Filifactor]	Firmicutes_unclassified.1.1 [EUPATH_0009356_Bacteria_6011126745751ce6]	Flavonifractor [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Flavonifractor]	Fretibacterium [EUPATH_0009356_Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Fretibacterium]	Fructilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Fructilactobacillus]	Fusicatenibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Fusicatenibacter]	Fusobacterium [EUPATH_0009356_Bacteria_Fusobacteria_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium]	Gemella [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillales_unclassified_Gemella]	Gemmiger [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriales_unclassified_Gemmiger]	Gordonibacter [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Gordonibacter]	Granulicatella [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Granulicatella]	Haemophilus [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Haemophilus]	Hafnia [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Hafniaceae_Hafnia]	Harryflintia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Harryflintia]	Holdemanella [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Holdemanella]	Holdemania [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Holdemania]	Hungatella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Hungatella]	Intestinibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Intestinibacter]	Intestinimonas [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriales_unclassified_Intestinimonas]	Klebsiella [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Klebsiella]	Lachnoanaerobaculum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lachnoanaerobaculum]	Lachnoclostridium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lachnoclostridium]	Lachnospira [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lachnospira]	Lachnospiraceae_unclassified [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lachnospiraceae_unclassified]	Lacrimispora [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lacrimispora]	Lacticaseibacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lacticaseibacillus]	Lactiplantibacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactiplantibacillus]	Lactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus]	Lactococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Lactococcus]	Lactonifactor [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Lactonifactor]	Lancefieldella [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Atopobiaceae_Lancefieldella]	Latilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Latilactobacillus]	Lautropia [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Lautropia]	Lawsonella [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Corynebacteriales_Lawsonellaceae_Lawsonella]	Lawsonibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Lawsonibacter]	Leclercia [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Leclercia]	Leptotrichia [EUPATH_0009356_Bacteria_Fusobacteria_Fusobacteriia_Fusobacteriales_Leptotrichiaceae_Leptotrichia]	Leuconostoc [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Leuconostoc]	Ligilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Ligilactobacillus]	Limosilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Limosilactobacillus]	Marvinbryantia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Marvinbryantia]	Massilimicrobiota [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Massilimicrobiota]	Mediterraneibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Mediterraneibacter]	Megamonas [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Megamonas]	Megasphaera [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Megasphaera]	Methanobrevibacter [EUPATH_0009356_Archaea_Euryarchaeota_Methanobacteria_Methanobacteriales_Methanobacteriaceae_Methanobrevibacter]	Methanomassiliicoccus [EUPATH_0009356_Archaea_f34736aad26f1ca3]	Methanosphaera [EUPATH_0009356_Archaea_Euryarchaeota_Methanobacteria_Methanobacteriales_Methanobacteriaceae_Methanosphaera]	Mitsuokella [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Mitsuokella]	Mogibacterium [EUPATH_0009356_Bacteria_8eb90eaf71800ca9]	Monoglobus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Monoglobus]	Moraxella [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Moraxellales_Moraxellaceae_Moraxella]	Morganella [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Morganellaceae_Morganella]	Murimonas [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Murimonas]	Negativicoccus [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Negativicoccus]	Odoribacter [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Odoribacteraceae_Odoribacter]	Olsenella [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Atopobiaceae_Olsenella]	Oribacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Oribacterium]	Oscillibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Oscillibacter]	Oscillospiraceae_unclassified [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Oscillospiraceae_unclassified]	Oxalobacter [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Oxalobacter]	Parabacteroides [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides]	Paraprevotella [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella]	Parascardovia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Parascardovia]	Parasutterella [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Sutterellaceae_Parasutterella]	Parvimonas [EUPATH_0009356_Bacteria_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Parvimonas]	Pediococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Pediococcus]	Peptococcus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptococcaceae_Peptococcus]	Peptoniphilus [EUPATH_0009356_Bacteria_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Peptoniphilus]	Peptostreptococcus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Peptostreptococcus]	Phascolarctobacterium [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Acidaminococcales_Acidaminococcaceae_Phascolarctobacterium]	Phocaeicola [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Phocaeicola]	Porphyromonas [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas]	Prevotella [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella]	Propionibacterium [EUPATH_0009356_Bacteria_b20588f18c38ff54]	Proteobacteria_unclassified.1.1 [EUPATH_0009356_Bacteria_52b36f6c4e40cd60]	Pseudoflavonifractor [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Pseudoflavonifractor]	Pseudomonas [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas]	Pyramidobacter [EUPATH_0009356_Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Pyramidobacter]	Raoultella [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Raoultella]	Romboutsia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Romboutsia]	Roseburia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Roseburia]	Rothia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Micrococcales_Micrococcaceae_Rothia]	Ruminococcus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Ruminococcus]	Ruthenibacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Ruthenibacterium]	Saccharomyces [EUPATH_0009356_Eukaryota_Ascomycota_Saccharomycetes_Saccharomycetales_Saccharomycetaceae_Saccharomyces]	Sanguibacteroides [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Sanguibacteroides]	Scardovia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Scardovia]	Schaalia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Schaalia]	Selenomonas [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas]	Sellimonas [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Sellimonas]	Sharpea [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Coprobacillaceae_Sharpea]	Slackia [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Slackia]	Solobacterium [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Solobacterium]	Stenotrophomonas [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas]	Streptococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus]	Succinatimonas [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales_Succinivibrionaceae_Succinatimonas]	Tannerella [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Tannerella]	Tractidigestivibacter [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Atopobiaceae_Tractidigestivibacter]	Treponema [EUPATH_0009356_Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Treponemataceae_Treponema]	Tropheryma [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Micrococcales_Tropherymataceae_Tropheryma]	Turicibacter [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Turicibacteraceae_Turicibacter]	Turicimonas [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Sutterellaceae_Turicimonas]	Tyzzerella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Tyzzerella]	Varibaculum [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Varibaculum]	Veillonella [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Veillonella]	Victivallis [EUPATH_0009356_Bacteria_Lentisphaerae_Lentisphaeria_Victivallales_Victivallaceae_Victivallis]	Weissella [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Weissella]	study_condition [MBIOTEMP_study_condition]	study_name [MBIOTEMP_study_name]
CCMD10032470ST-11-0 (Source)				0.0146		0.118		0.4135					7.079					0.1726					0.0155							10.5433		0.2973	3.6719	0.0687		0.3283				0.1344										0.0044	2.6221		0.0258	0.5805							0.4774		1.1112	0.0135									0.004				2.934	19.7098							0.0841			2.7013			0.3313	0.0146						0.0069							0.6797	2.5242					0.2363						0.0679			0.0024	0.4568				0.0526													0.6905			0.6016			0.8921			0.0189							31.7791		0.0038								6.7647		1.3525	0.0344											0.1536													control	WirbelJ_2018
CCMD10191450ST-11-0 (Source)				0.0074		0.2775		0.4964		2.2051			7.5205					0.0011				0.007								1.1454		0.4027	19.3137	0.0723		0.0222															2.3713			0.3074							0.0077		0.0714	0.0797													4.5459	36.1266						2.5735	0.0393			0.9341			0.2596	0.1048									0.0068	2.145			0.1867	4.7109				0.0057							0.014					0.0033			1.4074													0.075			1.6104	0.232		0.2086									0.3558	0.934		0.0554								6.6953	0.0183	1.6514	0.1666								0.0032			0.0215										0.0057			control	WirbelJ_2018
CCMD11006829ST-21-0 (Source)				0.025		0.0098		0.106		0.0054			7.8925					0.6848	0.0336				0.256		0.2817					32.7633			2.7741	0.2071		2.1333				0.0024	0.1054	6.0E-4					0.0625			0.9433	0.6927		5.0E-4	0.387							0.8994		3.3655	0.2652		0.0126			1.9314		0.4723				0.0056		0.0534	0.288						1.8313	2.493			0.5378	1.3641	0.1188	0.1659	0.0659				0.0071		0.0301	0.0186		0.0092		0.0064	0.47	0.0618	0.1284	1.1641			0.0019	0.0394						0.2476		0.0024						2.8468			0.1941				0.0155						1.0294			0.2998	0.9111		0.0462	0.0022			2.501				0.0488	0.0119	5.4531	0.2588	13.3784			0.0316					1.7209		1.7187	0.4925				0.003		0.1145		0.0849	2.2779		0.965													CRC	WirbelJ_2018
CCMD12232071ST-21-0 (Source)						0.0669		0.0027		3.123			0.9191					0.3883				0.0408	0.7077	0.1056	0.0083					25.2479			4.0917			0.599												0.0052		0.6892	0.5522		1.9186	0.6206								0.0094	2.1317	0.0201		0.0093	0.0024		0.0313		0.3433		0.035	0.003			0.5721	2.4549						2.082	0.3295	0.0034		1.5216	0.4354		0.1068	0.1872			0.0172	2.0E-4			0.071	0.0119	4.0E-4			0.0082	2.4201	0.2458											0.227				0.0321	0.0061			7.5803			0.0017					0.1418					0.5149			12.943	0.2633		1.7247				0.0284					0.9289	9.0279		0.0056			0.0065	0.0032				2.3398		11.1076	0.4766											0.3251										0.0016		0.0163	CRC	WirbelJ_2018
CCMD13071240ST-21-0 (Source)				0.0015		0.1269		0.574					24.4091					0.5385				0.1548	0.3415	0.102	0.0118					15.3898		1.2843	0.0841	0.0128		0.6525				1.1428			0.0233							1.8705	1.015		0.0068	1.6607							2.143		4.6908	0.0032		0.0396	0.0027		0.1449		0.0527		0.0592		0.005		1.5253	2.5697			4.7774			0.6996	0.8385	0.001		3.8355	0.4979	0.0012	0.0468	0.0874				0.011		0.1248	0.0309		0.0069			0.1093	2.9713	3.2424	0.0966										0.2797						0.0456		2.7602							0.0021						0.5184			0.8164	0.2649		2.0301			0.0788				0.005			8.0701	0.0027	0.0177	0.0043	0.0029						1.7018		1.6203	0.985		0.1209		0.0437				2.1561			0.0463			0.0057										CRC	WirbelJ_2018
