Source_ID	Acidaminococcus [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Acidaminococcales_Acidaminococcaceae_Acidaminococcus]	Acinetobacter [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Moraxellales_Moraxellaceae_Acinetobacter]	Actinobaculum [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Actinobaculum]	Actinomyces [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Actinomyces]	Actinotignum [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Actinotignum]	Adlercreutzia [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Adlercreutzia]	Aeriscardovia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Aeriscardovia]	Aerococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Aerococcaceae_Aerococcus]	Agathobaculum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Agathobaculum]	Aggregatibacter [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Aggregatibacter]	Agitococcus [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Moraxellales_Moraxellaceae_Agitococcus]	Akkermansia [EUPATH_0009356_Bacteria_Verrucomicrobia_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia]	Aliarcobacter [EUPATH_0009356_Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Arcobacteraceae_Aliarcobacter]	Alistipes [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes]	Allisonella [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Allisonella]	Alloscardovia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Alloscardovia]	Amedibacillus [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Amedibacillus]	Anaerobiospirillum [EUPATH_0009356_Bacteria_839bb5b160d40cf4]	Anaerobutyricum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Anaerobutyricum]	Anaerococcus [EUPATH_0009356_Bacteria_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Anaerococcus]	Anaerofilum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Anaerofilum]	Anaerofustis [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriaceae_Anaerofustis]	Anaeromassilibacillus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Anaeromassilibacillus]	Anaerostipes [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Anaerostipes]	Anaerotignum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Anaerotignum]	Anaerotruncus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Anaerotruncus]	Arachnia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Propionibacteriales_Propionibacteriaceae_Arachnia]	Atopobium [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Atopobiaceae_Atopobium]	Bacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus]	Bacteroidales_unclassified.1 [EUPATH_0009356_Bacteria_69256d3774f21e91]	Bacteroides [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides]	Bacteroidota_unclassified.1.1 [EUPATH_0009356_Bacteria_01c1bc871bf9662f]	Barnesiella [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella]	Bifidobacterium [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium]	Bilophila [EUPATH_0009356_Bacteria_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Bilophila]	Blastocystis [EUPATH_0009356_Eukaryota_Eukaryota_unclassified_Bigyra_Opalinata_Blastocystidae_Blastocystis]	Blautia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Blautia]	Brachyspira [EUPATH_0009356_Bacteria_Spirochaetes_Spirochaetia_Brachyspirales_Brachyspiraceae_Brachyspira]	Butyricicoccus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Butyricicoccus]	Butyricimonas [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Odoribacteraceae_Butyricimonas]	Butyrivibrio [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Butyrivibrio]	Campylobacter [EUPATH_0009356_Bacteria_db466f1263364cd9]	Candida [EUPATH_0009356_Eukaryota_Ascomycota_Saccharomycetes_Saccharomycetales_Debaryomycetaceae_Candida]	Candidatus Gastranaerophilales_unclassified.1 [EUPATH_0009356_Bacteria_b51266ff60dbff0f]	Candidatus Stoquefichus [EUPATH_0009356_Bacteria_ad12a244235f782f]	Catenibacterium [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Coprobacillaceae_Catenibacterium]	Cellulosimicrobium [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Micrococcales_Promicromonosporaceae_Cellulosimicrobium]	Christensenella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Christensenellaceae_Christensenella]	Citrobacter [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Citrobacter]	Cloacibacillus [EUPATH_0009356_Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Cloacibacillus]	Clostridium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Clostridium]	Collinsella [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella]	Comamonas [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Comamonas]	Coprobacillus [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Coprobacillaceae_Coprobacillus]	Coprobacter [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Coprobacter]	Coprococcus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Coprococcus]	Corynebacterium [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Corynebacteriales_Corynebacteriaceae_Corynebacterium]	Criibacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Criibacterium]	Cutibacterium [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Propionibacteriales_Propionibacteriaceae_Cutibacterium]	Cytobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Cytobacillus]	Delftia [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Delftia]	Denitrobacterium [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Denitrobacterium]	Desulfovibrio [EUPATH_0009356_Bacteria_a9e0b361ad446f3f]	Desulfovibrionaceae_unclassified [EUPATH_0009356_Bacteria_40991e4cf9e7a12c]	Dialister [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Dialister]	Dielma [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Dielma]	Dorea [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Dorea]	Eggerthella [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Eggerthella]	Eikenella [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Eikenella]	Eisenbergiella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Eisenbergiella]	Enorma [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Enorma]	Enterobacter [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Enterobacter]	Enterocloster [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Enterocloster]	Enterococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus]	Erysipelatoclostridium [EUPATH_0009356_Bacteria_2fb285abc506b476]	Erysipelothrix [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Erysipelothrix]	Escherichia [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Escherichia]	Eubacteriaceae_unclassified [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriaceae_Eubacteriaceae_unclassified]	Eubacteriales Family XIII. Incertae Sedis_unclassified [EUPATH_0009356_Bacteria_cd054a93964212ca]	Eubacteriales_unclassified.1 [EUPATH_0009356_Bacteria_42876008ff51af55]	Eubacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriaceae_Eubacterium]	Ezakiella [EUPATH_0009356_Bacteria_f6353e691a096752]	Facklamia [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Aerococcaceae_Facklamia]	Faecalibacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Faecalibacterium]	Faecalicatena [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Faecalicatena]	Faecalicoccus [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Faecalicoccus]	Faecalitalea [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Faecalitalea]	Fannyhessea [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Fannyhessea]	Finegoldia [EUPATH_0009356_Bacteria_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Finegoldia]	Firmicutes_unclassified.1.1 [EUPATH_0009356_Bacteria_6011126745751ce6]	Flavonifractor [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Flavonifractor]	Fretibacterium [EUPATH_0009356_Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Fretibacterium]	Fusicatenibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Fusicatenibacter]	Fusobacterium [EUPATH_0009356_Bacteria_Fusobacteria_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium]	Gardnerella [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Gardnerella]	Gemella [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillales_unclassified_Gemella]	Gemmiger [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriales_unclassified_Gemmiger]	Gordonibacter [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Gordonibacter]	Granulicatella [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Granulicatella]	Haemophilus [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Haemophilus]	Hafnia [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Hafniaceae_Hafnia]	Harryflintia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Harryflintia]	Helicobacter [EUPATH_0009356_Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter]	Holdemanella [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Holdemanella]	Holdemania [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Holdemania]	Hungatella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Hungatella]	Intestinibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Intestinibacter]	Intestinimonas [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriales_unclassified_Intestinimonas]	Klebsiella [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Klebsiella]	Kluyvera [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Kluyvera]	Lachnoclostridium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lachnoclostridium]	Lachnospira [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lachnospira]	Lachnospiraceae_unclassified [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lachnospiraceae_unclassified]	Lacrimispora [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Lacrimispora]	Lacticaseibacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lacticaseibacillus]	Lactiplantibacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactiplantibacillus]	Lactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus]	Lactococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Lactococcus]	Lactonifactor [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Lactonifactor]	Lancefieldella [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Atopobiaceae_Lancefieldella]	Latilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Latilactobacillus]	Lautropia [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Lautropia]	Lawsonibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Lawsonibacter]	Lentilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lentilactobacillus]	Leuconostoc [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Leuconostoc]	Levilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Levilactobacillus]	Ligilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Ligilactobacillus]	Limosilactobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Limosilactobacillus]	Mageeibacillus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Mageeibacillus]	Massilimicrobiota [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Massilimicrobiota]	Mediterraneibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Mediterraneibacter]	Megamonas [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Megamonas]	Megasphaera [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Megasphaera]	Metamycoplasma [EUPATH_0009356_Bacteria_73ad23e1597ee246]	Methanobrevibacter [EUPATH_0009356_Archaea_Euryarchaeota_Methanobacteria_Methanobacteriales_Methanobacteriaceae_Methanobrevibacter]	Methanomassiliicoccales_unclassified.1 [EUPATH_0009356_Archaea_f18dbba827c02eec]	Methanomassiliicoccus [EUPATH_0009356_Archaea_f34736aad26f1ca3]	Methanosphaera [EUPATH_0009356_Archaea_Euryarchaeota_Methanobacteria_Methanobacteriales_Methanobacteriaceae_Methanosphaera]	Mitsuokella [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Mitsuokella]	Mobiluncus [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Mobiluncus]	Mogibacterium [EUPATH_0009356_Bacteria_8eb90eaf71800ca9]	Monoglobus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Monoglobus]	Morganella [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Morganellaceae_Morganella]	Muribaculum [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_Muribaculum]	Murimonas [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Murimonas]	Negativicoccus [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Negativicoccus]	Neisseria [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Neisseria]	Odoribacter [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Odoribacteraceae_Odoribacter]	Olsenella [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Atopobiaceae_Olsenella]	Oribacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Oribacterium]	Oscillibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Oscillibacter]	Oscillospiraceae_unclassified [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Oscillospiraceae_unclassified]	Oxalobacter [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Oxalobacter]	Paenibacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus]	Paeniclostridium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Paeniclostridium]	Parabacteroides [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides]	Paraclostridium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Clostridiaceae_Paraclostridium]	Paraprevotella [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella]	Parascardovia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Parascardovia]	Parasutterella [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Sutterellaceae_Parasutterella]	Parvimonas [EUPATH_0009356_Bacteria_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Parvimonas]	Pediococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Pediococcus]	Peptococcus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptococcaceae_Peptococcus]	Peptoniphilus [EUPATH_0009356_Bacteria_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Peptoniphilus]	Peptostreptococcus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Peptostreptococcus]	Peribacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Peribacillus]	Phascolarctobacterium [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Acidaminococcales_Acidaminococcaceae_Phascolarctobacterium]	Phocaeicola [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Phocaeicola]	Porphyromonas [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas]	Prevotella [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella]	Propionibacterium [EUPATH_0009356_Bacteria_b20588f18c38ff54]	Proteobacteria_unclassified.1.1 [EUPATH_0009356_Bacteria_52b36f6c4e40cd60]	Proteus [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Morganellaceae_Proteus]	Pseudoflavonifractor [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Pseudoflavonifractor]	Pseudomonas [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas]	Pseudoramibacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Eubacteriaceae_Pseudoramibacter]	Psychrobacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Psychrobacillus]	Pyramidobacter [EUPATH_0009356_Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Pyramidobacter]	Raoultella [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Raoultella]	Robinsoniella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Robinsoniella]	Romboutsia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Romboutsia]	Roseburia [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Roseburia]	Rothia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Micrococcales_Micrococcaceae_Rothia]	Ruminococcus [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Ruminococcus]	Ruthenibacterium [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Ruthenibacterium]	Saccharomyces [EUPATH_0009356_Eukaryota_Ascomycota_Saccharomycetes_Saccharomycetales_Saccharomycetaceae_Saccharomyces]	Sanguibacteroides [EUPATH_0009356_Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Sanguibacteroides]	Scardovia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Bifidobacteriales_Bifidobacteriaceae_Scardovia]	Schaalia [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Schaalia]	Selenomonas [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas]	Sellimonas [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Sellimonas]	Sharpea [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Coprobacillaceae_Sharpea]	Slackia [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Slackia]	Sneathia [EUPATH_0009356_Bacteria_Fusobacteria_Fusobacteriia_Fusobacteriales_Leptotrichiaceae_Sneathia]	Solibacillus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Planococcaceae_Solibacillus]	Solobacterium [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Solobacterium]	Staphylococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Staphylococcus]	Stenotrophomonas [EUPATH_0009356_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas]	Streptococcus [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus]	Subdoligranulum [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Oscillospiraceae_Subdoligranulum]	Terrisporobacter [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Peptostreptococcaceae_Terrisporobacter]	Tractidigestivibacter [EUPATH_0009356_Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Atopobiaceae_Tractidigestivibacter]	Tropheryma [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Micrococcales_Tropherymataceae_Tropheryma]	Trueperella [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Trueperella]	Turicibacter [EUPATH_0009356_Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Turicibacteraceae_Turicibacter]	Turicimonas [EUPATH_0009356_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Sutterellaceae_Turicimonas]	Tyzzerella [EUPATH_0009356_Bacteria_Firmicutes_Clostridia_Eubacteriales_Lachnospiraceae_Tyzzerella]	Varibaculum [EUPATH_0009356_Bacteria_Actinobacteria_Actinomycetia_Actinomycetales_Actinomycetaceae_Varibaculum]	Veillonella [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Veillonella]	Veillonellaceae_unclassified [EUPATH_0009356_Bacteria_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Veillonellaceae_unclassified]	Victivallis [EUPATH_0009356_Bacteria_Lentisphaerae_Lentisphaeria_Victivallales_Victivallaceae_Victivallis]	Weissella [EUPATH_0009356_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Weissella]	study_condition [MBIOTEMP_study_condition]	study_name [MBIOTEMP_study_name]
YSZC12003_35365 (Source)		0.001		3.0E-4		0.002			0.3456			0.0192		5.5605	0.0387				0.7631				0.0199	0.2427							9.5766		2.0596	2.0202	0.0031		0.3987			0.1089						0.008					0.3347	2.0115		0.1223	0.0307	1.1847								0.0299	0.0711		0.6157			0.0053	0.001						0.0286				20.1919			4.3617						0.2632	0.0076		1.6616			0.0026	0.1882	0.0024		0.195							0.5595					4.8847	0.4154				0.0736						0.0119								0.5565																	0.3932			0.239	0.0422				2.4411				0.8387							0.4698	12.425		0.0296		0.0511									0.0038	14.4572	0.038	8.1239	0.3071														0.5751						0.023	0.0045			0.5155				control	XieH_2016
